session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
2385,2023-03-01,UK,Mobile,Email,Beauty,6,6.41,1,1,56.4
2386,2024-02-08,UK,Tablet,Referral,Beauty,7,7.92,0,0,0.0
2387,2024-04-07,Australia,Tablet,Paid Ads,Electronics,3,6.44,0,0,0.0
2388,2023-09-29,Australia,Tablet,Referral,Fashion,8,7.91,1,0,0.0
2389,2023-06-21,Canada,Desktop,Paid Ads,Books,10,4.87,1,1,166.37
2390,2024-06-11,Australia,Desktop,Social Media,Books,4,9.8,0,0,0.0
2391,2023-07-29,Canada,Tablet,Email,Sports,9,7.16,0,1,40.28
2392,2023-08-08,Australia,Tablet,Organic Search,Sports,4,8.8,0,1,16.06
2393,2023-08-18,USA,Desktop,Email,Fashion,3,7.9,0,0,0.0
2394,2024-09-05,USA,Mobile,Direct,Books,3,4.86,1,1,86.59
2395,2023-07-05,UK,Desktop,Email,Home,5,6.86,0,1,59.8
2396,2023-12-17,India,Tablet,Paid Ads,Beauty,4,7.42,0,1,41.97
2397,2023-08-26,UK,Desktop,Direct,Fashion,5,6.63,0,0,0.0
2398,2024-12-01,UK,Tablet,Referral,Fashion,8,7.27,0,0,0.0
2399,2024-04-21,Germany,Mobile,Organic Search,Fashion,8,1.83,1,1,91.72
2400,2024-01-09,USA,Mobile,Paid Ads,Home,5,3.96,0,0,0.0
2401,2024-09-16,Germany,Desktop,Referral,Beauty,4,5.68,0,0,0.0
2402,2024-08-05,Germany,Tablet,Organic Search,Fashion,5,5.19,1,1,43.74
2403,2023-08-17,USA,Desktop,Paid Ads,Electronics,5,5.45,1,1,54.53
2404,2023-03-28,UK,Desktop,Direct,Sports,8,2.59,1,0,0.0
2405,2023-04-25,USA,Tablet,Organic Search,Books,3,7.18,0,1,28.71
2406,2023-05-07,Germany,Mobile,Organic Search,Electronics,5,7.41,1,1,89.06
2407,2024-01-13,UK,Tablet,Social Media,Electronics,9,9.31,0,1,71.27
2408,2024-02-20,Germany,Desktop,Direct,Books,3,6.35,0,0,0.0
2409,2024-01-15,India,Desktop,Direct,Fashion,8,6.75,1,1,41.36
2410,2023-08-15,USA,Mobile,Referral,Books,6,5.43,1,0,0.0
2411,2024-09-05,Canada,Mobile,Referral,Books,8,5.59,0,0,0.0
2412,2023-05-16,Canada,Tablet,Social Media,Beauty,3,6.97,0,1,64.35
2413,2023-04-14,India,Mobile,Referral,Electronics,8,7.54,0,0,0.0
2414,2024-02-28,UK,Desktop,Referral,Books,3,4.39,0,0,0.0
2415,2024-12-09,Germany,Tablet,Direct,Fashion,7,5.33,1,0,0.0
2416,2024-08-19,Germany,Mobile,Paid Ads,Electronics,9,4.41,1,0,0.0
2417,2023-05-13,USA,Mobile,Social Media,Beauty,2,6.28,1,0,0.0
2418,2023-11-27,Germany,Desktop,Referral,Electronics,4,4.42,1,1,85.78
2419,2024-10-19,Germany,Tablet,Social Media,Books,7,7.66,1,1,36.14
2420,2023-08-03,India,Desktop,Referral,Beauty,5,6.06,1,1,37.64
2421,2024-06-19,Germany,Tablet,Paid Ads,Home,3,6.91,1,0,0.0
2422,2024-10-10,USA,Desktop,Email,Books,5,8.47,1,0,0.0
2423,2023-03-01,UK,Desktop,Organic Search,Books,4,3.16,0,0,0.0
2424,2023-07-16,Canada,Mobile,Direct,Books,7,3.62,1,0,0.0
2425,2024-03-03,India,Tablet,Direct,Fashion,4,7.29,1,0,0.0
2426,2023-01-05,UK,Tablet,Email,Home,5,6.97,1,1,49.94
2427,2023-10-24,Australia,Tablet,Social Media,Books,7,6.14,0,0,0.0
2428,2024-12-09,India,Tablet,Paid Ads,Beauty,9,4.26,0,1,55.45
2429,2023-11-10,Germany,Mobile,Email,Home,4,5.69,0,0,0.0
2430,2023-08-28,UK,Mobile,Paid Ads,Home,4,4.28,0,0,0.0
2431,2024-04-19,USA,Mobile,Email,Books,8,5.53,1,0,0.0
2432,2024-12-02,UK,Tablet,Email,Electronics,4,5.62,1,0,0.0
2433,2024-05-31,UK,Mobile,Email,Beauty,4,5.94,0,0,0.0
2434,2023-05-22,Australia,Desktop,Social Media,Books,6,6.18,0,0,0.0
2435,2024-05-28,Germany,Mobile,Paid Ads,Books,8,7.09,0,1,16.12
2436,2023-12-04,UK,Tablet,Organic Search,Home,10,6.41,1,0,0.0
2437,2023-08-21,Germany,Tablet,Direct,Sports,10,9.53,1,0,0.0
2438,2024-11-12,Australia,Desktop,Email,Books,5,8.19,0,0,0.0
2439,2024-12-10,India,Mobile,Direct,Books,7,9.31,1,1,118.25
2440,2023-04-06,USA,Tablet,Email,Books,8,6.01,1,1,58.89
2441,2024-08-22,USA,Mobile,Email,Fashion,9,6.28,1,0,0.0
2442,2023-10-09,Australia,Desktop,Social Media,Sports,7,6.52,0,1,87.87
2443,2024-02-14,India,Mobile,Paid Ads,Fashion,8,9.67,1,1,137.89
2444,2024-02-16,Canada,Tablet,Direct,Fashion,5,5.91,0,1,14.86
2445,2024-07-19,Canada,Tablet,Email,Home,7,6.47,0,0,0.0
2446,2024-07-03,Germany,Desktop,Direct,Fashion,6,5.02,1,1,44.98
2447,2024-05-17,UK,Mobile,Direct,Sports,5,7.13,0,0,0.0
2448,2024-08-16,UK,Desktop,Paid Ads,Electronics,8,6.02,1,1,179.27
2449,2023-04-22,Germany,Desktop,Paid Ads,Beauty,9,7.05,1,1,31.67
2450,2023-10-22,Germany,Tablet,Paid Ads,Electronics,7,5.83,1,0,0.0
2451,2024-02-06,India,Tablet,Direct,Sports,6,4.9,1,0,0.0
2452,2023-02-05,Australia,Mobile,Organic Search,Beauty,6,5.35,0,0,0.0
2453,2023-05-29,USA,Desktop,Direct,Fashion,5,8.82,1,1,108.36
2454,2024-08-24,India,Desktop,Referral,Beauty,8,5.56,0,1,65.21
2455,2023-01-22,Canada,Desktop,Paid Ads,Electronics,6,3.7,0,0,0.0
2456,2023-05-16,UK,Mobile,Referral,Electronics,11,8.14,0,0,0.0
2457,2024-06-30,India,Tablet,Referral,Beauty,7,8.57,1,1,149.4
2458,2024-07-08,Germany,Tablet,Email,Electronics,5,6.17,0,0,0.0
2459,2024-07-18,USA,Tablet,Paid Ads,Fashion,3,7.92,1,0,0.0
2460,2023-09-05,UK,Desktop,Direct,Beauty,5,2.02,0,0,0.0
2461,2023-08-11,Germany,Mobile,Email,Fashion,5,3.97,0,0,0.0
2462,2023-01-25,Canada,Mobile,Social Media,Books,4,6.34,1,1,23.14
2463,2023-01-02,Australia,Mobile,Email,Fashion,9,3.98,0,0,0.0
2464,2023-07-17,Germany,Mobile,Organic Search,Home,5,4.92,1,0,0.0
2465,2023-07-07,UK,Mobile,Referral,Beauty,5,9.63,1,0,0.0
2466,2023-04-25,USA,Desktop,Referral,Books,5,7.6,1,1,67.92
2467,2023-10-21,Australia,Desktop,Organic Search,Electronics,7,5.13,0,0,0.0
2468,2024-10-03,Germany,Mobile,Social Media,Books,7,5.59,1,1,96.6
2469,2024-12-11,Germany,Tablet,Paid Ads,Books,7,6.96,1,0,0.0
2470,2023-01-14,Germany,Tablet,Email,Books,6,3.66,1,0,0.0
2471,2024-09-26,Canada,Desktop,Organic Search,Electronics,9,7.49,1,1,37.48
2472,2023-02-03,Canada,Mobile,Organic Search,Home,10,9.99,1,1,27.87
2473,2024-03-13,USA,Desktop,Social Media,Sports,7,6.26,0,0,0.0
2474,2023-08-09,Australia,Tablet,Direct,Books,5,6.49,1,1,44.06
2475,2024-12-29,India,Mobile,Social Media,Sports,3,4.75,0,0,0.0
2476,2024-04-06,Canada,Desktop,Social Media,Beauty,7,7.38,1,1,87.6
2477,2023-09-03,Australia,Desktop,Paid Ads,Sports,6,5.16,1,0,0.0
2478,2023-10-18,India,Tablet,Paid Ads,Home,8,5.81,1,0,0.0
2479,2024-11-20,USA,Tablet,Email,Home,4,5.91,0,0,0.0
2480,2024-04-03,Germany,Mobile,Organic Search,Home,8,5.47,0,0,0.0
2481,2024-10-30,Australia,Tablet,Email,Fashion,3,7.12,1,0,0.0
2482,2024-07-22,UK,Mobile,Social Media,Electronics,9,4.17,0,0,0.0
2483,2023-12-16,USA,Desktop,Social Media,Books,7,8.06,0,0,0.0
2484,2023-02-02,UK,Desktop,Social Media,Home,6,6.37,1,1,15.93
2485,2024-11-15,Canada,Desktop,Referral,Home,3,4.24,0,1,18.73
2486,2023-11-17,Germany,Mobile,Social Media,Books,3,1.3,0,0,0.0
2487,2023-12-18,Germany,Mobile,Referral,Books,8,4.12,0,0,0.0
2488,2024-01-06,Australia,Desktop,Organic Search,Fashion,5,4.93,1,1,55.44
2489,2024-11-22,USA,Mobile,Paid Ads,Fashion,8,1.0,0,1,119.77
2490,2024-05-23,India,Desktop,Social Media,Fashion,6,6.0,1,1,27.15
2491,2023-10-02,Australia,Desktop,Email,Electronics,8,4.0,0,0,0.0
2492,2023-01-06,Germany,Mobile,Email,Home,10,7.19,1,1,48.73
2493,2023-07-08,Australia,Tablet,Email,Beauty,10,10.03,0,0,0.0
2494,2023-04-04,Germany,Mobile,Direct,Fashion,4,4.94,1,0,0.0
2495,2024-04-17,India,Desktop,Organic Search,Fashion,9,6.69,0,1,116.73
2496,2023-10-28,UK,Mobile,Paid Ads,Books,3,8.24,0,0,0.0
2497,2023-06-25,Canada,Desktop,Referral,Books,6,5.39,0,1,102.85
2498,2024-12-28,Canada,Mobile,Referral,Electronics,6,5.13,1,0,0.0
2499,2023-03-26,Canada,Tablet,Paid Ads,Beauty,6,5.65,0,0,0.0
2500,2023-09-24,India,Mobile,Email,Books,7,10.72,0,0,0.0
